MES,CODIGOCLIENTE,DISTRITO,EDAD,DEPARTAMENTO,FLG_CELULAR,FLG_EMAIL,FLG_PROCEDENCIA,FLG_TELEFONO,RNG_EDAD,RNG_INGRESO_BRUTO,PROVINCIA,PROFESION,SEXO,SITUACION_LABORAL
201709,IBK_CODUNICO00026868368,VICTOR LARCO HERRERA,36,LA LIBERTAD,1,1,PROVINCIA,1,28 - 45,10000 - 14999,TRUJILLO,,M,INDEPENDIENTE
201704,IBK_CODUNICO00029083921,SAN MIGUEL,30,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201701,IBK_CODUNICO00022598629,SAN BORJA,36,LIMA,1,0,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201712,IBK_CODUNICO00028326821,CARABAYLLO,40,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201709,IBK_CODUNICO00021946134,COMAS,38,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201710,IBK_CODUNICO00028139856,JESUS MARIA,28,LIMA,1,0,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201707,IBK_CODUNICO00026974837,YAUYA,60,ANCASH,1,1,PROVINCIA,0,46 - 65,1200 - 3999,CARLOS FERMIN FITZCARRALD,,M,DEPENDIENTE
201710,IBK_CODUNICO00018190005,SANTIAGO DE SURCO,50,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,F,DEPENDIENTE
201705,IBK_CODUNICO00029203272,SANTIAGO DE SURCO,33,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,ADMINISTRADOR DE EMPRESAS,M,DEPENDIENTE
201703,IBK_CODUNICO00015742104,TACNA,35,TACNA,1,1,PROVINCIA,1,28 - 45,1200 - 3999,TACNA,,M,INDEPENDIENTE
201709,IBK_CODUNICO00027795289,SAN BORJA,36,LIMA,1,0,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,ENFERMERO,F,DEPENDIENTE
201706,IBK_CODUNICO00027225600,SAN JUAN DE LURIGANCHO,24,LIMA,0,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,LIMA,,F,DEPENDIENTE
201701,IBK_CODUNICO00025761101,PAITA,68,PIURA,1,1,PROVINCIA,0,66 - 72,Hasta 849,PAITA,,M,DEPENDIENTE
201708,IBK_CODUNICO00028661368,LIMA,28,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,DEPENDIENTE
201707,IBK_CODUNICO00028502163,VILLA MARIA DEL TRIUNFO,51,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,F,INDEPENDIENTE
201708,IBK_CODUNICO00028686572,CHANCAY,40,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,HUARAL,,M,DEPENDIENTE
201707,IBK_CODUNICO00025237719,SAN MARTIN DE PORRES,48,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,M,INDEPENDIENTE
201705,IBK_CODUNICO00026629984,LOS OLIVOS,28,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201710,IBK_CODUNICO00020833626,PUEBLO LIBRE,53,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,F,INDEPENDIENTE
201706,IBK_CODUNICO00027260838,ATE,38,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,10000 - 14999,LIMA,,M,DEPENDIENTE
201711,IBK_CODUNICO00024099198,SANTIAGO DE SURCO,69,LIMA,1,0,LIMA Y CALLAO,1,66 - 72,4000 - 9999,LIMA,,M,DEPENDIENTE
201711,IBK_CODUNICO00029000495,SAN MARTIN DE PORRES,43,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,INDEPENDIENTE
201709,IBK_CODUNICO00024687146,LURIGANCHO,24,LIMA,0,1,LIMA Y CALLAO,0,18 - 27,1200 - 3999,LIMA,,M,DEPENDIENTE
201709,IBK_CODUNICO00024908305,TRUJILLO,42,LA LIBERTAD,1,0,PROVINCIA,0,28 - 45,1200 - 3999,TRUJILLO,,F,DEPENDIENTE
201709,IBK_CODUNICO00025193073,LA ESPERANZA,35,LA LIBERTAD,1,0,PROVINCIA,0,28 - 45,1200 - 3999,TRUJILLO,,F,DEPENDIENTE
201710,IBK_CODUNICO00027451465,LURIN,28,LIMA,0,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201703,IBK_CODUNICO00026022568,LA MOLINA,42,LIMA,0,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,MEDICO Y CIRUJANO,F,DEPENDIENTE
201708,IBK_CODUNICO00026654339,LIMA,64,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,850 - 1199,LIMA,,F,INDEPENDIENTE
201702,IBK_CODUNICO00028674379,PUEBLO LIBRE,22,LIMA,1,0,LIMA Y CALLAO,0,18 - 27,1200 - 3999,LIMA,,M,DEPENDIENTE
201703,IBK_CODUNICO00027137382,MOTUPE,43,LAMBAYEQUE,1,1,PROVINCIA,1,28 - 45,4000 - 9999,LAMBAYEQUE,,M,DEPENDIENTE
201707,IBK_CODUNICO00026828935,LA MOLINA,31,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,DEPENDIENTE
201706,IBK_CODUNICO00025627041,VILLA MARIA DEL TRIUNFO,44,LIMA,1,0,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,INDEPENDIENTE
201707,IBK_CODUNICO00028195103,SAN JUAN DE LURIGANCHO,35,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,DECORADOR,M,DEPENDIENTE
201702,IBK_CODUNICO00023708570,MAGDALENA DEL MAR,25,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,4000 - 9999,LIMA,,F,INDEPENDIENTE
201704,IBK_CODUNICO00028553510,SAN ISIDRO,61,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,850 - 1199,LIMA,,F,DEPENDIENTE
201704,IBK_CODUNICO00028891213,PUEBLO LIBRE,39,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,INDEPENDIENTE
201701,IBK_CODUNICO00028651528,WANCHAQ,37,CUSCO,1,1,PROVINCIA,1,28 - 45,1200 - 3999,CUSCO,,M,INDEPENDIENTE
201705,IBK_CODUNICO00027082419,ATE,46,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,F,INDEPENDIENTE
201702,IBK_CODUNICO0006966936,MARISCAL CACERES,26,AREQUIPA,1,1,PROVINCIA,1,18 - 27,1200 - 3999,CAMANA,,F,INDEPENDIENTE
201706,IBK_CODUNICO00029206764,SAN JUAN DE LURIGANCHO,44,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201703,IBK_CODUNICO00025050348,MIRAFLORES,45,LIMA,0,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,INDEPENDIENTE
201712,IBK_CODUNICO00023101735,SANTA ANITA,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201705,IBK_CODUNICO00027988678,CHORRILLOS,47,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,F,INDEPENDIENTE
201701,IBK_CODUNICO00018407580,PUEBLO NUEVO,33,ICA,1,1,PROVINCIA,1,28 - 45,1200 - 3999,CHINCHA,,F,DEPENDIENTE
201708,IBK_CODUNICO00012864029,INDEPENDENCIA,24,LIMA,1,1,LIMA Y CALLAO,0,18 - 27,1200 - 3999,LIMA,,F,DEPENDIENTE
201709,IBK_CODUNICO00028263153,SANTIAGO DE SURCO,62,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,MEDICO Y CIRUJANO,F,DEPENDIENTE
201703,IBK_CODUNICO00027556188,LURIN,46,LIMA,0,0,LIMA Y CALLAO,0,46 - 65,1200 - 3999,LIMA,,F,DEPENDIENTE
201701,IBK_CODUNICO00027788252,LURIGANCHO,36,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201706,IBK_CODUNICO00024315819,SAN JUAN DE LURIGANCHO,35,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,INDEPENDIENTE
201707,IBK_CODUNICO00019001471,JESUS MARIA,32,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,10000 - 14999,LIMA,,M,DEPENDIENTE
201705,IBK_CODUNICO00026490598,SAN ISIDRO,35,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201706,IBK_CODUNICO00024622488,SANTA ANITA,37,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201708,IBK_CODUNICO00028696211,LOS OLIVOS,40,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,PROFESOR,F,INDEPENDIENTE
201710,IBK_CODUNICO00025877064,CALLAO,28,CALLAO,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,PROV. CONST. DEL CALLAO,,F,DEPENDIENTE
201712,IBK_CODUNICO00027761162,SANTIAGO DE SURCO,51,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,INGENIERO,M,INDEPENDIENTE
201707,IBK_CODUNICO00028257775,CHICLAYO,29,LAMBAYEQUE,1,0,PROVINCIA,0,28 - 45,4000 - 9999,CHICLAYO,,M,DEPENDIENTE
201704,IBK_CODUNICO00022219233,JESUS MARIA,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,INDEPENDIENTE
201712,IBK_CODUNICO00028788665,SAN MARTIN DE PORRES,26,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,4000 - 9999,LIMA,,M,INDEPENDIENTE
201701,IBK_CODUNICO00026023369,SAN JERONIMO,45,CUSCO,1,1,PROVINCIA,1,28 - 45,1200 - 3999,CUSCO,,M,DEPENDIENTE
201703,IBK_CODUNICO00026394733,ICA,36,ICA,1,1,PROVINCIA,1,28 - 45,1200 - 3999,ICA,BIOLOGO,M,INDEPENDIENTE
201712,IBK_CODUNICO00028321315,WANCHAQ,60,CUSCO,1,1,PROVINCIA,0,46 - 65,4000 - 9999,CUSCO,,F,DEPENDIENTE
201702,IBK_CODUNICO00023315214,PUENTE PIEDRA,53,LIMA,1,1,LIMA Y CALLAO,0,46 - 65,4000 - 9999,LIMA,,M,INDEPENDIENTE
201712,IBK_CODUNICO00028640349,ATE,26,LIMA,1,1,LIMA Y CALLAO,0,18 - 27,4000 - 9999,LIMA,,F,DEPENDIENTE
201711,IBK_CODUNICO00028984562,MIRAFLORES,33,LIMA,1,0,LIMA Y CALLAO,1,28 - 45,10000 - 14999,LIMA,,M,DEPENDIENTE
201712,IBK_CODUNICO00027394374,YANAHUARA,33,AREQUIPA,1,1,PROVINCIA,1,28 - 45,4000 - 9999,AREQUIPA,,F,INDEPENDIENTE
201707,IBK_CODUNICO00029062114,ASCOPE,58,LA LIBERTAD,1,1,PROVINCIA,1,46 - 65,4000 - 9999,ASCOPE,,M,DEPENDIENTE
201709,IBK_CODUNICO00025842064,LA VICTORIA,43,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,INDEPENDIENTE
201711,IBK_CODUNICO00029341339,SAN JUAN DE LURIGANCHO,32,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201705,IBK_CODUNICO00026333229,BREÑA,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,10000 - 14999,LIMA,,M,INDEPENDIENTE
201707,IBK_CODUNICO00027257799,CIENEGUILLA,28,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201701,IBK_CODUNICO00027676902,MIRAFLORES,22,LIMA,1,0,LIMA Y CALLAO,0,18 - 27,1200 - 3999,LIMA,,F,DEPENDIENTE
201712,IBK_CODUNICO00015800521,SAN ISIDRO,41,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201709,IBK_CODUNICO00024522842,SAN BORJA,38,LIMA,1,0,LIMA Y CALLAO,0,28 - 45,4000 - 9999,LIMA,ABOGADO,F,DEPENDIENTE
201711,IBK_CODUNICO00024918519,LA ESPERANZA,26,LA LIBERTAD,1,1,PROVINCIA,0,18 - 27,1200 - 3999,TRUJILLO,,M,INDEPENDIENTE
201701,IBK_CODUNICO00028611054,SAN ISIDRO,39,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201712,IBK_CODUNICO00024844086,MAGDALENA DEL MAR,44,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201704,IBK_CODUNICO00022704369,SANTIAGO DE SURCO,50,LIMA,0,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,F,DEPENDIENTE
201704,IBK_CODUNICO00026332633,NUEVO CHIMBOTE,26,ANCASH,1,1,PROVINCIA,1,18 - 27,4000 - 9999,SANTA,,M,INDEPENDIENTE
201706,IBK_CODUNICO00029361255,SAN MARTIN DE PORRES,31,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,INDEPENDIENTE
201703,IBK_CODUNICO00027564299,LOS OLIVOS,38,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201712,IBK_CODUNICO00028255008,CHORRILLOS,32,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,INDEPENDIENTE
201703,IBK_CODUNICO00029202153,SANTIAGO DE SURCO,34,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,INDEPENDIENTE
201701,IBK_CODUNICO00026949599,NAZCA,64,ICA,1,0,PROVINCIA,1,46 - 65,1200 - 3999,NAZCA,,M,INDEPENDIENTE
201712,IBK_CODUNICO00029297174,LIMA,52,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,F,INDEPENDIENTE
201705,IBK_CODUNICO00014382918,SAN SEBASTIAN,51,CUSCO,1,1,PROVINCIA,1,46 - 65,1200 - 3999,CUSCO,,F,INDEPENDIENTE
201709,IBK_CODUNICO00020548833,ICA,30,ICA,1,1,PROVINCIA,1,28 - 45,1200 - 3999,ICA,,M,DEPENDIENTE
201703,IBK_CODUNICO00027870001,MIRAFLORES,28,LIMA,0,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201710,IBK_CODUNICO00029059245,SANTIAGO DE SURCO,55,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,M,DEPENDIENTE
201702,IBK_CODUNICO00028544542,SAN ISIDRO,24,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,LIMA,,F,DEPENDIENTE
201706,IBK_CODUNICO00026021933,MIRAFLORES,34,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,MEDICO Y CIRUJANO,F,DEPENDIENTE
201708,IBK_CODUNICO00028367500,SAN JUAN DE LURIGANCHO,32,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201711,IBK_CODUNICO00029030289,SAN MARTIN DE PORRES,33,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201701,IBK_CODUNICO00021726293,LA ESPERANZA,23,LA LIBERTAD,1,0,PROVINCIA,0,18 - 27,1200 - 3999,TRUJILLO,,M,INDEPENDIENTE
201701,IBK_CODUNICO00027615471,RIMAC,34,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,10000 - 14999,LIMA,,M,INDEPENDIENTE
201704,IBK_CODUNICO00012222427,SOCABAYA,26,AREQUIPA,0,1,PROVINCIA,1,18 - 27,1200 - 3999,AREQUIPA,,F,INDEPENDIENTE
201712,IBK_CODUNICO00025381927,ATE,53,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,M,DEPENDIENTE
201701,IBK_CODUNICO00025652692,SAN MARTIN DE PORRES,50,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,F,DEPENDIENTE
201710,IBK_CODUNICO00027620844,LA MOLINA,28,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,ADMINISTRADOR DE EMPRESAS,M,INDEPENDIENTE
201712,IBK_CODUNICO00028743625,COMAS,39,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201702,IBK_CODUNICO00023177324,SULLANA,45,PIURA,0,0,PROVINCIA,0,28 - 45,850 - 1199,SULLANA,,F,DEPENDIENTE
201712,IBK_CODUNICO00026508391,ICA,30,ICA,1,1,PROVINCIA,0,28 - 45,1200 - 3999,ICA,,M,DEPENDIENTE
201703,IBK_CODUNICO00029099217,CAJAMARCA,31,CAJAMARCA,1,0,PROVINCIA,1,28 - 45,1200 - 3999,CAJAMARCA,,M,DEPENDIENTE
201704,IBK_CODUNICO00029165248,CERRO COLORADO,27,AREQUIPA,0,0,PROVINCIA,1,18 - 27,1200 - 3999,AREQUIPA,MUSICO,M,DEPENDIENTE
201710,IBK_CODUNICO00025683931,SAN JUAN DE LURIGANCHO,40,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201705,IBK_CODUNICO00023504022,WANCHAQ,30,CUSCO,1,0,PROVINCIA,0,28 - 45,1200 - 3999,CUSCO,,F,INDEPENDIENTE
201701,IBK_CODUNICO00027224594,LIMA,27,LIMA,0,1,LIMA Y CALLAO,0,18 - 27,4000 - 9999,LIMA,,M,DEPENDIENTE
201707,IBK_CODUNICO00027363155,SAN ISIDRO,24,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,LIMA,,M,DEPENDIENTE
201712,IBK_CODUNICO0008663706,SAN VICENTE DE CAÑETE,41,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,CAÑETE,,M,DEPENDIENTE
201708,IBK_CODUNICO00027766900,MAGDALENA DEL MAR,27,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,LIMA,,F,INDEPENDIENTE
201705,IBK_CODUNICO00026928689,SANTIAGO DE SURCO,24,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,LIMA,,F,DEPENDIENTE
201702,IBK_CODUNICO00026340824,BELLAVISTA,36,PIURA,1,0,PROVINCIA,0,28 - 45,1200 - 3999,SULLANA,,F,INDEPENDIENTE
201706,IBK_CODUNICO00026930335,COMAS,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,DEPENDIENTE
201710,IBK_CODUNICO00027373648,MAGDALENA DEL MAR,67,LIMA,1,1,LIMA Y CALLAO,1,66 - 72,1200 - 3999,LIMA,CONTADOR,M,INDEPENDIENTE
201704,IBK_CODUNICO00029408204,LINCE,38,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,_INGRESO,LIMA,,M,INDEPENDIENTE
201712,IBK_CODUNICO00028880923,BREÑA,36,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,INDEPENDIENTE
201708,IBK_CODUNICO00024842263,IQUITOS,35,LORETO,1,1,PROVINCIA,0,28 - 45,1200 - 3999,MAYNAS,,M,DEPENDIENTE
201705,IBK_CODUNICO00025894541,PARIÑAS,24,PIURA,1,1,PROVINCIA,1,18 - 27,Hasta 849,TALARA,,F,DEPENDIENTE
201701,IBK_CODUNICO00029179007,LIMA,49,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,ANALISTAS DE SISTEMA Y COMPUTO,F,INDEPENDIENTE
201704,IBK_CODUNICO00028930150,PUEBLO LIBRE,35,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,De 15000 a más,LIMA,ECONOMISTA,F,INDEPENDIENTE
201706,IBK_CODUNICO00022418872,LIMA,54,LIMA,0,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,F,DEPENDIENTE
201708,IBK_CODUNICO00028627937,COMAS,28,LIMA,1,0,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201711,IBK_CODUNICO00026687348,CHICLAYO,28,LAMBAYEQUE,1,1,PROVINCIA,1,28 - 45,1200 - 3999,CHICLAYO,,F,INDEPENDIENTE
201704,IBK_CODUNICO00021464915,PIURA,29,PIURA,1,1,PROVINCIA,1,28 - 45,10000 - 14999,PIURA,,M,DEPENDIENTE
201701,IBK_CODUNICO00029300440,SAN MARTIN DE PORRES,42,LIMA,1,0,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,INDEPENDIENTE
201701,IBK_CODUNICO00028833330,SANTIAGO DE SURCO,42,LIMA,0,1,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,F,INDEPENDIENTE
201706,IBK_CODUNICO00025704232,CHILCA,32,JUNÍN,0,1,PROVINCIA,0,28 - 45,1200 - 3999,HUANCAYO,,M,INDEPENDIENTE
201701,IBK_CODUNICO00026441045,LA VICTORIA,38,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201703,IBK_CODUNICO00026883513,LIMA,34,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,F,INDEPENDIENTE
201710,IBK_CODUNICO00018547534,TRUJILLO,27,LA LIBERTAD,1,0,PROVINCIA,0,18 - 27,1200 - 3999,TRUJILLO,,M,DEPENDIENTE
201703,IBK_CODUNICO0007856602,CARMEN DE LA LEGUA REYNOSO,46,CALLAO,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,PROV. CONST. DEL CALLAO,,M,INDEPENDIENTE
201706,IBK_CODUNICO00029227260,SAN BORJA,50,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,M,DEPENDIENTE
201707,IBK_CODUNICO00022143595,COMAS,71,LIMA,1,0,LIMA Y CALLAO,1,66 - 72,850 - 1199,LIMA,,M,INDEPENDIENTE
201708,IBK_CODUNICO00026211637,SANTIAGO DE SURCO,34,LIMA,1,0,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201702,IBK_CODUNICO00025509550,SAN MARTIN DE PORRES,56,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,F,INDEPENDIENTE
201711,IBK_CODUNICO00029091253,SULLANA,38,PIURA,1,1,PROVINCIA,1,28 - 45,1200 - 3999,SULLANA,,M,DEPENDIENTE
201710,IBK_CODUNICO00023350541,SAN MARTIN DE PORRES,32,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201704,IBK_CODUNICO00026539964,SAN BORJA,28,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,DEPENDIENTE
201712,IBK_CODUNICO00027497680,CALLERIA,29,UCAYALI,0,1,PROVINCIA,1,28 - 45,1200 - 3999,CORONEL PORTILLO,,M,INDEPENDIENTE
201711,IBK_CODUNICO00029334901,SAN JUAN DE LURIGANCHO,69,LIMA,1,0,LIMA Y CALLAO,1,66 - 72,4000 - 9999,LIMA,,M,DEPENDIENTE
201705,IBK_CODUNICO00029118940,PUNO,33,PUNO,1,1,PROVINCIA,1,28 - 45,10000 - 14999,PUNO,INGENIERO,M,INDEPENDIENTE
201702,IBK_CODUNICO00015763080,MARIANO MELGAR,25,AREQUIPA,1,1,PROVINCIA,0,18 - 27,1200 - 3999,AREQUIPA,,M,INDEPENDIENTE
201712,IBK_CODUNICO00028857538,JULIACA,28,PUNO,1,1,PROVINCIA,0,28 - 45,1200 - 3999,SAN ROMAN,,M,DEPENDIENTE
201710,IBK_CODUNICO00026237341,SANTIAGO DE SURCO,60,LIMA,0,0,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,M,DEPENDIENTE
201707,IBK_CODUNICO00029243411,HUANCAYO,55,JUNÍN,1,1,PROVINCIA,1,46 - 65,4000 - 9999,HUANCAYO,MODELO,M,DEPENDIENTE
201710,IBK_CODUNICO00028867838,PACHACAMAC,31,LIMA,1,0,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201702,IBK_CODUNICO00019540309,SANTA ANITA,26,LIMA,1,0,LIMA Y CALLAO,0,18 - 27,4000 - 9999,LIMA,,M,DEPENDIENTE
201712,IBK_CODUNICO00028771111,SAN JUAN DE MIRAFLORES,56,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,M,DEPENDIENTE
201711,IBK_CODUNICO00026022219,LOS OLIVOS,27,LIMA,1,1,LIMA Y CALLAO,0,18 - 27,4000 - 9999,LIMA,,F,INDEPENDIENTE
201710,IBK_CODUNICO00029387715,SAN MARTIN DE PORRES,57,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,M,INDEPENDIENTE
201708,IBK_CODUNICO00028349108,TRUJILLO,46,LA LIBERTAD,1,1,PROVINCIA,0,46 - 65,10000 - 14999,TRUJILLO,,M,DEPENDIENTE
201707,IBK_CODUNICO00028717312,ILO,57,MOQUEGUA,0,0,PROVINCIA,1,46 - 65,4000 - 9999,ILO,,M,DEPENDIENTE
201701,IBK_CODUNICO00026318623,SAN BORJA,51,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,MEDICO Y CIRUJANO,M,DEPENDIENTE
201705,IBK_CODUNICO0006982313,AREQUIPA,36,AREQUIPA,1,1,PROVINCIA,0,28 - 45,1200 - 3999,AREQUIPA,,M,DEPENDIENTE
201708,IBK_CODUNICO00025044623,SAN MARTIN DE PORRES,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,INDEPENDIENTE
201701,IBK_CODUNICO00022375649,SAN MARTIN DE PORRES,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201704,IBK_CODUNICO00027327890,SAN BORJA,40,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,INGENIERO,M,DEPENDIENTE
201704,IBK_CODUNICO00012438154,MOQUEGUA,30,MOQUEGUA,1,1,PROVINCIA,1,28 - 45,1200 - 3999,MARISCAL NIETO,,M,INDEPENDIENTE
201702,IBK_CODUNICO00026653300,MIRAFLORES,55,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,10000 - 14999,LIMA,ARQUITECTO,M,DEPENDIENTE
201702,IBK_CODUNICO00029161297,LA MOLINA,38,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,INDEPENDIENTE
