MES,CODIGOCLIENTE,BANCARIZADO,SEGMENTO_CANAL,SEGMENTO_CAPTACIONES,TIPO_VINCULACION
201705,IBK_CODUNICO00025980651,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201707,IBK_CODUNICO00026584845,S,Light user,03.CONSUMIDOR,03.PASIVOS
201705,IBK_CODUNICO00025824079,S,Digital,04.AHORRADOR,02.ACTIVOS
201709,IBK_CODUNICO00024879450,S,Digital,01.NUEVOS,02.ACTIVOS
201710,IBK_CODUNICO00027632267,S,Light user,Sin segmento,02.ACTIVOS
201706,IBK_CODUNICO00028730603,N,Light user,01.NUEVOS,03.PASIVOS
201701,IBK_CODUNICO00019524708,N,Tradicional,05.TRANSACCIONAL IND,03.PASIVOS
201709,IBK_CODUNICO00029008939,S,ATM,08.RETIRO,03.PASIVOS
201701,IBK_CODUNICO00023044631,S,Digital,07.ANSIOSO,02.ACTIVOS
201707,IBK_CODUNICO00026358601,S,Tradicional,03.CONSUMIDOR,03.PASIVOS
201711,IBK_CODUNICO00028970652,S,Digital,Sin segmento,02.ACTIVOS
201711,IBK_CODUNICO00027085477,S,Light user,03.CONSUMIDOR,02.ACTIVOS
201709,IBK_CODUNICO00021882428,S,ATM,03.CONSUMIDOR,02.ACTIVOS
201710,IBK_CODUNICO00020069587,S,Tradicional,03.CONSUMIDOR,03.PASIVOS
201707,IBK_CODUNICO00015813424,S,Digital,05.TRANSACCIONAL IND,02.ACTIVOS
201710,IBK_CODUNICO00027402748,S,Sin segmento,Sin segmento,02.ACTIVOS
201701,IBK_CODUNICO00028628114,S,Light user,06.TRANSACCIONAL DEP,03.PASIVOS
201702,IBK_CODUNICO00019433526,S,Digital,01.NUEVOS,03.PASIVOS
201711,IBK_CODUNICO00010881861,N,Light user,07.ANSIOSO,03.PASIVOS
201707,IBK_CODUNICO00021883172,S,Digital,02.INACTIVOS,02.ACTIVOS
201710,IBK_CODUNICO00027620967,N,Tradicional,03.CONSUMIDOR,03.PASIVOS
201702,IBK_CODUNICO00029388011,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
201702,IBK_CODUNICO00028939162,N,Light user,08.RETIRO,03.PASIVOS
201711,IBK_CODUNICO00025730217,S,Digital,07.ANSIOSO,03.PASIVOS
201708,IBK_CODUNICO00025721897,S,Light user,01.NUEVOS,02.ACTIVOS
201709,IBK_CODUNICO00026567388,S,Tradicional,07.ANSIOSO,03.PASIVOS
201705,IBK_CODUNICO00029215165,S,Digital,01.NUEVOS,02.ACTIVOS
201701,IBK_CODUNICO00018448059,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
201704,IBK_CODUNICO00025272354,S,Tradicional,03.CONSUMIDOR,03.PASIVOS
201701,IBK_CODUNICO00029257386,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201710,IBK_CODUNICO00027812037,N,Light user,03.CONSUMIDOR,03.PASIVOS
201708,IBK_CODUNICO00023116592,S,Digital,07.ANSIOSO,03.PASIVOS
201706,IBK_CODUNICO00023612764,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201711,IBK_CODUNICO00026412284,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201712,IBK_CODUNICO00029006987,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201702,IBK_CODUNICO00025747749,S,Digital,06.TRANSACCIONAL DEP,03.PASIVOS
201707,IBK_CODUNICO00027820967,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201706,IBK_CODUNICO00028314156,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201709,IBK_CODUNICO00029237078,S,Sin transacciones,02.INACTIVOS,02.ACTIVOS
201702,IBK_CODUNICO00024390674,S,Tradicional,07.ANSIOSO,02.ACTIVOS
201712,IBK_CODUNICO00018869548,S,Tradicional,02.INACTIVOS,03.PASIVOS
201710,IBK_CODUNICO00017456814,N,Light user,02.INACTIVOS,03.PASIVOS
201710,IBK_CODUNICO00029055004,S,Digital,03.CONSUMIDOR,03.PASIVOS
201704,IBK_CODUNICO00021908184,S,Agente,08.RETIRO,03.PASIVOS
201708,IBK_CODUNICO00027805147,S,Light user,01.NUEVOS,03.PASIVOS
201704,IBK_CODUNICO00027321776,S,Sin segmento,Sin segmento,02.ACTIVOS
201702,IBK_CODUNICO00028281772,S,Tradicional,Sin segmento,02.ACTIVOS
201706,IBK_CODUNICO00027230798,S,Sin transacciones,01.NUEVOS,02.ACTIVOS
201707,IBK_CODUNICO00026013888,S,Agente,08.RETIRO,03.PASIVOS
201701,IBK_CODUNICO00019088159,S,Digital,Sin segmento,02.ACTIVOS
201703,IBK_CODUNICO00028246117,N,Agente,08.RETIRO,03.PASIVOS
201707,IBK_CODUNICO00027036981,S,Light user,06.TRANSACCIONAL DEP,03.PASIVOS
201712,IBK_CODUNICO00021282310,S,Digital,01.NUEVOS,02.ACTIVOS
201706,IBK_CODUNICO00015555792,S,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201706,IBK_CODUNICO00029099839,S,Light user,06.TRANSACCIONAL DEP,03.PASIVOS
201702,IBK_CODUNICO00027966702,N,Digital,07.ANSIOSO,03.PASIVOS
201708,IBK_CODUNICO00024922559,S,ATM,06.TRANSACCIONAL DEP,03.PASIVOS
201710,IBK_CODUNICO00027150906,S,Digital,07.ANSIOSO,03.PASIVOS
201711,IBK_CODUNICO00025384797,S,ATM,03.CONSUMIDOR,03.PASIVOS
201701,IBK_CODUNICO00023368761,S,Digital,06.TRANSACCIONAL DEP,02.ACTIVOS
201702,IBK_CODUNICO00013374139,N,Digital,01.NUEVOS,03.PASIVOS
201708,IBK_CODUNICO00024336346,S,Tradicional,06.TRANSACCIONAL DEP,03.PASIVOS
201702,IBK_CODUNICO00023233849,S,Digital,01.NUEVOS,02.ACTIVOS
201706,IBK_CODUNICO00027248252,S,Light user,01.NUEVOS,02.ACTIVOS
201711,IBK_CODUNICO00023616942,N,Light user,07.ANSIOSO,03.PASIVOS
201711,IBK_CODUNICO00027442631,S,ATM,03.CONSUMIDOR,03.PASIVOS
201705,IBK_CODUNICO00027492281,N,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201708,IBK_CODUNICO00024214654,S,Light user,03.CONSUMIDOR,02.ACTIVOS
201708,IBK_CODUNICO00026079936,S,Digital,07.ANSIOSO,02.ACTIVOS
201704,IBK_CODUNICO00028636886,S,ATM,01.NUEVOS,02.ACTIVOS
201711,IBK_CODUNICO00027747031,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201706,IBK_CODUNICO00029404344,S,Tradicional,01.NUEVOS,02.ACTIVOS
201711,IBK_CODUNICO00028390004,S,Light user,01.NUEVOS,03.PASIVOS
201708,IBK_CODUNICO00027625086,S,Sin segmento,Sin segmento,02.ACTIVOS
201706,IBK_CODUNICO00023037191,S,Digital,02.INACTIVOS,02.ACTIVOS
201702,IBK_CODUNICO00028268391,S,Tradicional,02.INACTIVOS,02.ACTIVOS
201701,IBK_CODUNICO00025183719,S,Tradicional,05.TRANSACCIONAL IND,02.ACTIVOS
201712,IBK_CODUNICO00028761661,S,Digital,05.TRANSACCIONAL IND,03.PASIVOS
201701,IBK_CODUNICO00026306629,S,Light user,01.NUEVOS,03.PASIVOS
201711,IBK_CODUNICO00020996137,S,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201703,IBK_CODUNICO00027637399,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201708,IBK_CODUNICO00029256402,S,Digital,Sin segmento,02.ACTIVOS
201702,IBK_CODUNICO00028428128,S,Digital,05.TRANSACCIONAL IND,02.ACTIVOS
201703,IBK_CODUNICO00018161159,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
201703,IBK_CODUNICO00028978280,N,Light user,03.CONSUMIDOR,03.PASIVOS
201707,IBK_CODUNICO00024996552,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201706,IBK_CODUNICO00024855534,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201709,IBK_CODUNICO00027792459,S,Light user,02.INACTIVOS,02.ACTIVOS
201712,IBK_CODUNICO00028441576,S,Digital,07.ANSIOSO,03.PASIVOS
201707,IBK_CODUNICO00022987390,S,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201703,IBK_CODUNICO00028309511,S,Light user,01.NUEVOS,03.PASIVOS
201705,IBK_CODUNICO00021576231,N,Agente,08.RETIRO,03.PASIVOS
201701,IBK_CODUNICO00023609391,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201712,IBK_CODUNICO00028838633,S,Digital,06.TRANSACCIONAL DEP,02.ACTIVOS
201712,IBK_CODUNICO00015034130,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
201711,IBK_CODUNICO00026970358,S,Digital,06.TRANSACCIONAL DEP,02.ACTIVOS
201708,IBK_CODUNICO00023309554,S,Tradicional,07.ANSIOSO,02.ACTIVOS
201711,IBK_CODUNICO00029012137,S,Tradicional,03.CONSUMIDOR,03.PASIVOS
201710,IBK_CODUNICO00026653956,S,Light user,03.CONSUMIDOR,02.ACTIVOS
201703,IBK_CODUNICO00025607038,S,Sin transacciones,02.INACTIVOS,03.PASIVOS
201709,IBK_CODUNICO00025211245,S,Tradicional,01.NUEVOS,02.ACTIVOS
201712,IBK_CODUNICO00029039147,S,Digital,05.TRANSACCIONAL IND,02.ACTIVOS
201707,IBK_CODUNICO00026307884,S,Digital,Sin segmento,02.ACTIVOS
201707,IBK_CODUNICO00022936771,S,ATM,03.CONSUMIDOR,03.PASIVOS
201702,IBK_CODUNICO00029373082,S,ATM,06.TRANSACCIONAL DEP,03.PASIVOS
201705,IBK_CODUNICO00028850762,S,Tradicional,Sin segmento,02.ACTIVOS
201708,IBK_CODUNICO00026542159,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201704,IBK_CODUNICO00015687291,N,Agente,01.NUEVOS,03.PASIVOS
201707,IBK_CODUNICO00025284328,N,Digital,01.NUEVOS,03.PASIVOS
201710,IBK_CODUNICO00028585160,S,Digital,03.CONSUMIDOR,03.PASIVOS
201712,IBK_CODUNICO00028618497,S,Digital,Sin segmento,02.ACTIVOS
201710,IBK_CODUNICO00027218883,S,Tradicional,01.NUEVOS,03.PASIVOS
201702,IBK_CODUNICO00027940914,S,Digital,03.CONSUMIDOR,03.PASIVOS
201701,IBK_CODUNICO00020303115,S,ATM,08.RETIRO,03.PASIVOS
201705,IBK_CODUNICO00028569365,S,Light user,01.NUEVOS,03.PASIVOS
201709,IBK_CODUNICO00025956285,S,Tradicional,01.NUEVOS,02.ACTIVOS
201701,IBK_CODUNICO00026916677,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201710,IBK_CODUNICO00026584154,S,Light user,Sin segmento,02.ACTIVOS
201702,IBK_CODUNICO00018440134,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
201702,IBK_CODUNICO00020697894,S,Digital,07.ANSIOSO,02.ACTIVOS
201704,IBK_CODUNICO00027477072,S,Sin transacciones,01.NUEVOS,02.ACTIVOS
201709,IBK_CODUNICO00025907349,S,Digital,Sin segmento,02.ACTIVOS
201704,IBK_CODUNICO00021368259,S,Digital,05.TRANSACCIONAL IND,03.PASIVOS
201701,IBK_CODUNICO00024307420,S,ATM,06.TRANSACCIONAL DEP,03.PASIVOS
201705,IBK_CODUNICO00028956189,S,Digital,05.TRANSACCIONAL IND,03.PASIVOS
201712,IBK_CODUNICO00024747990,S,ATM,08.RETIRO,03.PASIVOS
201705,IBK_CODUNICO00021642923,S,Agente,08.RETIRO,02.ACTIVOS
201702,IBK_CODUNICO00027703905,S,Digital,07.ANSIOSO,03.PASIVOS
201701,IBK_CODUNICO00028544897,S,Digital,06.TRANSACCIONAL DEP,02.ACTIVOS
201707,IBK_CODUNICO00026571413,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
201704,IBK_CODUNICO00018331931,N,Light user,06.TRANSACCIONAL DEP,03.PASIVOS
201703,IBK_CODUNICO00026275504,S,Agente,06.TRANSACCIONAL DEP,02.ACTIVOS
201707,IBK_CODUNICO00029087598,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201707,IBK_CODUNICO00028527218,S,ATM,03.CONSUMIDOR,02.ACTIVOS
201710,IBK_CODUNICO00028344719,S,Digital,03.CONSUMIDOR,03.PASIVOS
201712,IBK_CODUNICO00029268911,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201708,IBK_CODUNICO00026507961,S,Digital,06.TRANSACCIONAL DEP,02.ACTIVOS
201702,IBK_CODUNICO00027101618,S,Digital,06.TRANSACCIONAL DEP,03.PASIVOS
201706,IBK_CODUNICO00027053727,S,Digital,07.ANSIOSO,03.PASIVOS
201701,IBK_CODUNICO00025470824,S,Tradicional,07.ANSIOSO,02.ACTIVOS
201710,IBK_CODUNICO00029303123,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201702,IBK_CODUNICO00014675601,S,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201710,IBK_CODUNICO00021540839,S,Digital,01.NUEVOS,02.ACTIVOS
201703,IBK_CODUNICO00026845856,S,Light user,01.NUEVOS,02.ACTIVOS
201709,IBK_CODUNICO00017465270,S,Digital,Sin segmento,02.ACTIVOS
201705,IBK_CODUNICO00026592011,S,Tradicional,Sin segmento,02.ACTIVOS
201709,IBK_CODUNICO00025189862,S,Digital,03.CONSUMIDOR,03.PASIVOS
201709,IBK_CODUNICO00020722402,S,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201708,IBK_CODUNICO00026742686,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201711,IBK_CODUNICO00024590578,S,Agente,08.RETIRO,03.PASIVOS
201703,IBK_CODUNICO00012916747,S,Sin segmento,Sin segmento,02.ACTIVOS
201701,IBK_CODUNICO00028893628,S,Tradicional,07.ANSIOSO,03.PASIVOS
201709,IBK_CODUNICO00028409817,S,Digital,Sin segmento,02.ACTIVOS
201705,IBK_CODUNICO00029072616,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
201701,IBK_CODUNICO00029096294,S,Digital,03.CONSUMIDOR,03.PASIVOS
201711,IBK_CODUNICO00026933242,S,Digital,02.INACTIVOS,02.ACTIVOS
201712,IBK_CODUNICO00026922352,S,Digital,03.CONSUMIDOR,03.PASIVOS
201708,IBK_CODUNICO00016822848,S,Digital,01.NUEVOS,03.PASIVOS
201701,IBK_CODUNICO00021444352,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201709,IBK_CODUNICO00028243504,S,Digital,07.ANSIOSO,02.ACTIVOS
201702,IBK_CODUNICO00025449383,S,Agente,02.INACTIVOS,03.PASIVOS
201705,IBK_CODUNICO00025122294,S,Tradicional,Sin segmento,02.ACTIVOS
201711,IBK_CODUNICO00025369204,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201703,IBK_CODUNICO00028952853,S,Digital,01.NUEVOS,03.PASIVOS
201702,IBK_CODUNICO00023796361,S,Digital,07.ANSIOSO,02.ACTIVOS
201707,IBK_CODUNICO00028499241,S,Digital,06.TRANSACCIONAL DEP,03.PASIVOS
201705,IBK_CODUNICO00024868996,N,ATM,05.TRANSACCIONAL IND,03.PASIVOS
201706,IBK_CODUNICO00028266321,S,Digital,Sin segmento,02.ACTIVOS
201702,IBK_CODUNICO00024441869,S,Agente,05.TRANSACCIONAL IND,03.PASIVOS
201704,IBK_CODUNICO00027723135,S,Light user,03.CONSUMIDOR,03.PASIVOS
201710,IBK_CODUNICO00028113000,S,Tradicional,05.TRANSACCIONAL IND,03.PASIVOS
201707,IBK_CODUNICO00029267618,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201703,IBK_CODUNICO00026660878,N,Digital,01.NUEVOS,03.PASIVOS
201708,IBK_CODUNICO00024199467,S,Digital,02.INACTIVOS,03.PASIVOS
201710,IBK_CODUNICO00025869652,S,Digital,07.ANSIOSO,02.ACTIVOS
201702,IBK_CODUNICO00023183609,S,Sin segmento,Sin segmento,02.ACTIVOS
201712,IBK_CODUNICO00028867362,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201709,IBK_CODUNICO00024862753,S,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201710,IBK_CODUNICO00028889615,S,Light user,01.NUEVOS,02.ACTIVOS
201708,IBK_CODUNICO00027537866,S,Tradicional,05.TRANSACCIONAL IND,03.PASIVOS
201709,IBK_CODUNICO00028646853,S,ATM,03.CONSUMIDOR,02.ACTIVOS
201704,IBK_CODUNICO00028063379,S,Light user,05.TRANSACCIONAL IND,03.PASIVOS
201707,IBK_CODUNICO00027386011,S,Digital,03.CONSUMIDOR,03.PASIVOS
201704,IBK_CODUNICO00029379376,S,Tradicional,05.TRANSACCIONAL IND,02.ACTIVOS
201711,IBK_CODUNICO00027363878,S,Agente,06.TRANSACCIONAL DEP,02.ACTIVOS
201708,IBK_CODUNICO00028842600,S,Digital,07.ANSIOSO,02.ACTIVOS
201709,IBK_CODUNICO00029382449,S,Digital,Sin segmento,02.ACTIVOS
201710,IBK_CODUNICO00025217571,N,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201702,IBK_CODUNICO00027077649,S,ATM,03.CONSUMIDOR,02.ACTIVOS
201705,IBK_CODUNICO00027863433,S,Digital,07.ANSIOSO,02.ACTIVOS
201703,IBK_CODUNICO00021453846,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201706,IBK_CODUNICO00025343612,S,Tradicional,05.TRANSACCIONAL IND,02.ACTIVOS
201704,IBK_CODUNICO00021536380,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201709,IBK_CODUNICO00027320279,S,Digital,06.TRANSACCIONAL DEP,03.PASIVOS
201705,IBK_CODUNICO00024401281,S,Agente,06.TRANSACCIONAL DEP,02.ACTIVOS
201706,IBK_CODUNICO00028385316,S,ATM,03.CONSUMIDOR,03.PASIVOS
201702,IBK_CODUNICO00028113244,S,Agente,08.RETIRO,03.PASIVOS
201708,IBK_CODUNICO00028545109,S,Tradicional,Sin segmento,02.ACTIVOS
201710,IBK_CODUNICO00024901285,N,Digital,03.CONSUMIDOR,03.PASIVOS
201710,IBK_CODUNICO0001863608,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
201710,IBK_CODUNICO00026696005,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201709,IBK_CODUNICO00023386071,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
201707,IBK_CODUNICO00025197319,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201710,IBK_CODUNICO00028357387,S,Tradicional,07.ANSIOSO,03.PASIVOS
201703,IBK_CODUNICO00027268318,S,Digital,Sin segmento,02.ACTIVOS
201704,IBK_CODUNICO00023650880,N,Digital,06.TRANSACCIONAL DEP,03.PASIVOS
201701,IBK_CODUNICO00027185249,S,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201711,IBK_CODUNICO00025410141,S,Sin segmento,Sin segmento,02.ACTIVOS
201710,IBK_CODUNICO00027872773,S,Light user,04.AHORRADOR,03.PASIVOS
201702,IBK_CODUNICO00028087522,S,Agente,06.TRANSACCIONAL DEP,02.ACTIVOS
201711,IBK_CODUNICO00029089338,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201712,IBK_CODUNICO00028739924,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201710,IBK_CODUNICO00029171366,N,Agente,03.CONSUMIDOR,03.PASIVOS
201703,IBK_CODUNICO00024489934,S,Light user,01.NUEVOS,03.PASIVOS
201710,IBK_CODUNICO00021809497,S,Digital,01.NUEVOS,03.PASIVOS
201712,IBK_CODUNICO00028698787,S,ATM,06.TRANSACCIONAL DEP,03.PASIVOS
201701,IBK_CODUNICO00027789500,S,Tradicional,04.AHORRADOR,02.ACTIVOS
201706,IBK_CODUNICO00026172809,S,Digital,Sin segmento,02.ACTIVOS
201710,IBK_CODUNICO00028989213,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201701,IBK_CODUNICO00012344499,S,Tradicional,Sin segmento,02.ACTIVOS
201702,IBK_CODUNICO00029251168,S,Digital,07.ANSIOSO,03.PASIVOS
201705,IBK_CODUNICO00027906315,N,ATM,08.RETIRO,03.PASIVOS
201711,IBK_CODUNICO00027183698,N,ATM,06.TRANSACCIONAL DEP,03.PASIVOS
201711,IBK_CODUNICO00028980418,S,Agente,08.RETIRO,03.PASIVOS
201711,IBK_CODUNICO00028303850,S,Digital,06.TRANSACCIONAL DEP,03.PASIVOS
201711,IBK_CODUNICO00028271275,S,Digital,05.TRANSACCIONAL IND,02.ACTIVOS
201711,IBK_CODUNICO00021376387,S,Light user,06.TRANSACCIONAL DEP,03.PASIVOS
201706,IBK_CODUNICO00026523759,S,ATM,03.CONSUMIDOR,02.ACTIVOS
201711,IBK_CODUNICO00026072357,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201704,IBK_CODUNICO00029304315,S,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201705,IBK_CODUNICO00029210692,S,Tradicional,05.TRANSACCIONAL IND,02.ACTIVOS
201709,IBK_CODUNICO00024397910,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201708,IBK_CODUNICO0005068056,S,Light user,06.TRANSACCIONAL DEP,02.ACTIVOS
201711,IBK_CODUNICO00028833039,S,Digital,07.ANSIOSO,02.ACTIVOS
201708,IBK_CODUNICO00027866902,S,Tradicional,Sin segmento,03.PASIVOS
201710,IBK_CODUNICO00028058298,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201702,IBK_CODUNICO00028540535,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201706,IBK_CODUNICO00025031666,S,Digital,01.NUEVOS,03.PASIVOS
201710,IBK_CODUNICO00022112935,S,Digital,02.INACTIVOS,02.ACTIVOS
201704,IBK_CODUNICO00028481366,S,Tradicional,07.ANSIOSO,02.ACTIVOS
201707,IBK_CODUNICO00026926682,S,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201708,IBK_CODUNICO00027851441,S,Digital,04.AHORRADOR,03.PASIVOS
201701,IBK_CODUNICO00023531135,S,Tradicional,07.ANSIOSO,03.PASIVOS
201701,IBK_CODUNICO00028409069,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201706,IBK_CODUNICO00023422620,S,Sin transacciones,Sin segmento,02.ACTIVOS
201712,IBK_CODUNICO00027936617,N,Agente,08.RETIRO,03.PASIVOS
201707,IBK_CODUNICO00027603217,S,Digital,02.INACTIVOS,02.ACTIVOS
201708,IBK_CODUNICO00028603323,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201712,IBK_CODUNICO00028512344,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201712,IBK_CODUNICO00024208563,S,Tradicional,01.NUEVOS,02.ACTIVOS
201710,IBK_CODUNICO00027056229,S,Light user,03.CONSUMIDOR,03.PASIVOS
201712,IBK_CODUNICO00029020677,S,Digital,01.NUEVOS,02.ACTIVOS
201707,IBK_CODUNICO00021102486,S,Tradicional,01.NUEVOS,03.PASIVOS
201710,IBK_CODUNICO00027725489,S,Light user,03.CONSUMIDOR,03.PASIVOS
201709,IBK_CODUNICO00028130743,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
201701,IBK_CODUNICO00021495783,S,Agente,01.NUEVOS,02.ACTIVOS
201712,IBK_CODUNICO00020128961,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201710,IBK_CODUNICO00027732975,S,Digital,07.ANSIOSO,03.PASIVOS
201708,IBK_CODUNICO00028085193,S,Agente,08.RETIRO,03.PASIVOS
201706,IBK_CODUNICO00027864711,S,Light user,02.INACTIVOS,03.PASIVOS
201707,IBK_CODUNICO00029413096,S,Agente,08.RETIRO,02.ACTIVOS
201701,IBK_CODUNICO00020444673,S,Light user,07.ANSIOSO,03.PASIVOS
201702,IBK_CODUNICO00029229831,S,Digital,04.AHORRADOR,02.ACTIVOS
201709,IBK_CODUNICO00023822241,S,Digital,08.RETIRO,02.ACTIVOS
201707,IBK_CODUNICO00028769582,S,Digital,Sin segmento,02.ACTIVOS
201707,IBK_CODUNICO00019503027,S,Agente,07.ANSIOSO,03.PASIVOS
201708,IBK_CODUNICO00026733821,S,Digital,06.TRANSACCIONAL DEP,02.ACTIVOS
201709,IBK_CODUNICO00021950852,N,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201710,IBK_CODUNICO00029112651,S,Digital,03.CONSUMIDOR,03.PASIVOS
201710,IBK_CODUNICO00020386340,S,Digital,07.ANSIOSO,02.ACTIVOS
201709,IBK_CODUNICO00027809822,S,Digital,03.CONSUMIDOR,03.PASIVOS
201712,IBK_CODUNICO00026604691,N,Agente,Sin segmento,03.PASIVOS
201710,IBK_CODUNICO00028158076,S,Tradicional,01.NUEVOS,03.PASIVOS
201709,IBK_CODUNICO00027432241,S,Digital,05.TRANSACCIONAL IND,03.PASIVOS
201703,IBK_CODUNICO00017686389,S,Agente,06.TRANSACCIONAL DEP,03.PASIVOS
201704,IBK_CODUNICO00027377595,S,Digital,03.CONSUMIDOR,03.PASIVOS
201710,IBK_CODUNICO00022335711,S,Digital,06.TRANSACCIONAL DEP,03.PASIVOS
201701,IBK_CODUNICO00027633183,S,Light user,05.TRANSACCIONAL IND,03.PASIVOS
201712,IBK_CODUNICO00027744532,N,Agente,08.RETIRO,03.PASIVOS
201705,IBK_CODUNICO00021717966,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
201702,IBK_CODUNICO00024146421,S,Digital,06.TRANSACCIONAL DEP,03.PASIVOS
201708,IBK_CODUNICO00028895319,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201707,IBK_CODUNICO00026150647,S,Digital,Sin segmento,02.ACTIVOS
201702,IBK_CODUNICO00023779807,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201703,IBK_CODUNICO00017285230,S,ATM,06.TRANSACCIONAL DEP,03.PASIVOS
201711,IBK_CODUNICO00026465588,S,ATM,06.TRANSACCIONAL DEP,03.PASIVOS
201709,IBK_CODUNICO00029097107,S,Tradicional,07.ANSIOSO,02.ACTIVOS
201712,IBK_CODUNICO00026806601,S,Light user,01.NUEVOS,02.ACTIVOS
201709,IBK_CODUNICO00029192450,S,Light user,01.NUEVOS,02.ACTIVOS
201711,IBK_CODUNICO00028584773,S,Tradicional,03.CONSUMIDOR,03.PASIVOS
201703,IBK_CODUNICO00027341656,S,Tradicional,01.NUEVOS,02.ACTIVOS
201711,IBK_CODUNICO00027638360,S,Agente,01.NUEVOS,03.PASIVOS
201711,IBK_CODUNICO00027805551,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201701,IBK_CODUNICO00025651803,S,Digital,03.CONSUMIDOR,02.ACTIVOS
201709,IBK_CODUNICO00025855387,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201712,IBK_CODUNICO00021406909,S,Digital,04.AHORRADOR,02.ACTIVOS
201711,IBK_CODUNICO00022221829,S,Tradicional,03.CONSUMIDOR,02.ACTIVOS
201702,IBK_CODUNICO00027926706,S,Sin segmento,Sin segmento,02.ACTIVOS
201704,IBK_CODUNICO00011606182,S,ATM,06.TRANSACCIONAL DEP,02.ACTIVOS
201701,IBK_CODUNICO00027833591,S,ATM,08.RETIRO,03.PASIVOS
201701,IBK_CODUNICO00023448772,S,Tradicional,Sin segmento,02.ACTIVOS
201710,IBK_CODUNICO00027481096,S,Digital,06.TRANSACCIONAL DEP,03.PASIVOS
201704,IBK_CODUNICO00026243094,S,Tradicional,06.TRANSACCIONAL DEP,03.PASIVOS
201710,IBK_CODUNICO00027192428,S,Tradicional,06.TRANSACCIONAL DEP,02.ACTIVOS
